time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.503887,0.0479368996214,-0.383111701774,0.0575242795457,1.67740799155,0.0184077694546,0.106228169561,-0.0218592262274,100.0,-1.12824286949,0.249655373228,1.0515438301,1.55660700451,-2.92338388651,-0.814927293564,0.703330191245,100.0
0.503990,0.0479368996214,-0.383111701774,0.0575242795457,1.67740799155,0.0184077694546,0.106228169561,-0.0218592262274,100.0,-1.12824286949,0.249655373228,1.0515438301,1.55660700451,-2.92338388651,-0.814927293564,0.703330191245,100.0
0.514074,0.0475534044244,-0.383111701774,0.0575242795457,1.67779148675,0.0180242742577,0.106228169561,-0.0218592262274,100.0,-1.12862636469,0.249655373228,1.05231082049,1.5569904997,-2.92300039132,-0.814927293564,0.703330191245,100.0
0.524076,0.0483203948184,-0.382728206577,0.0579077747427,1.67702449636,0.0176407790607,0.106228169561,-0.0218592262274,100.0,-1.12862636469,0.250422363622,1.05269431569,1.5569904997,-2.92261689612,-0.815310788761,0.703330191245,100.0
0.534112,0.0479368996214,-0.383111701774,0.0575242795457,1.67702449636,0.0176407790607,0.106611664758,-0.0218592262274,100.0,-1.12824286949,0.250422363622,1.05231082049,1.5569904997,-2.92261689612,-0.814543798367,0.702946696048,100.0
0.544086,0.0479368996214,-0.383111701774,0.0567572891518,1.67740799155,0.0172572838637,0.105461179167,-0.0218592262274,100.0,-1.12900985988,0.250805858819,1.05231082049,1.55660700451,-2.92338388651,-0.816077779155,0.703330191245,100.0
0.554085,0.0483203948184,-0.382728206577,0.0575242795457,1.67779148675,0.0172572838637,0.106228169561,-0.0214757310304,100.0,-1.12862636469,0.250422363622,1.05231082049,1.55660700451,-2.92261689612,-0.815310788761,0.703713686442,100.0
0.564061,0.0483203948184,-0.383111701774,0.0567572891518,1.67740799155,0.0184077694546,0.105844674364,-0.0222427214243,100.0,-1.12862636469,0.24812139244,1.05231082049,1.5573739949,-2.92300039132,-0.815310788761,0.703713686442,100.0
0.574080,0.0479368996214,-0.383495196971,0.0571407843487,1.67817498195,0.0176407790607,0.105844674364,-0.0226262166213,100.0,-1.12862636469,0.250038868425,1.05231082049,1.5573739949,-2.92338388651,-0.815694283958,0.703713686442,100.0
0.584061,0.0483203948184,-0.383111701774,0.0582912699396,1.67740799155,0.0172572838637,0.105844674364,-0.0214757310304,100.0,-1.12824286949,0.249655373228,1.05192732529,1.5569904997,-2.92223340092,-0.815310788761,0.703330191245,100.0
0.594080,0.0475534044244,-0.383495196971,0.0563737939548,1.67740799155,0.0172572838637,0.105844674364,-0.0218592262274,100.0,-1.12785937429,0.250038868425,1.05231082049,1.5573739949,-2.92300039132,-0.815310788761,0.702946696048,100.0
0.604079,0.0483203948184,-0.383111701774,0.0579077747427,1.67779148675,0.0180242742577,0.106228169561,-0.0222427214243,100.0,-1.12862636469,0.250805858819,1.05231082049,1.5569904997,-2.92338388651,-0.814927293564,0.703330191245,100.0
0.614106,0.0483203948184,-0.383111701774,0.0575242795457,1.67664100116,0.0184077694546,0.105461179167,-0.0222427214243,100.0,-1.12939335508,0.249655373228,1.0515438301,1.5569904997,-2.92261689612,-0.815694283958,0.702563200852,100.0
0.624083,0.0479368996214,-0.382728206577,0.0571407843487,1.67817498195,0.0176407790607,0.105461179167,-0.0218592262274,100.0,-1.12824286949,0.250422363622,1.05192732529,1.55660700451,-2.92338388651,-0.815694283958,0.703330191245,100.0
0.634061,0.0483203948184,-0.383495196971,0.0571407843487,1.67740799155,0.0172572838637,0.105461179167,-0.0222427214243,100.0,-1.12862636469,0.24812139244,1.05192732529,1.5577574901,-2.92223340092,-0.816077779155,0.703330191245,100.0
0.644093,0.0475534044244,-0.383111701774,0.0579077747427,1.67740799155,0.0176407790607,0.10507768397,-0.0218592262274,100.0,-1.1274758791,0.249655373228,1.05269431569,1.5569904997,-2.92300039132,-0.816077779155,0.703330191245,100.0
0.654080,0.0483203948184,-0.383111701774,0.0582912699396,1.67740799155,0.0176407790607,0.10507768397,-0.0214757310304,100.0,-1.12824286949,0.249655373228,1.05231082049,1.5577574901,-2.92300039132,-0.816461274352,0.702946696048,100.0
0.664079,0.0483203948184,-0.383495196971,0.0575242795457,1.67740799155,0.0176407790607,0.104694188773,-0.0218592262274,100.0,-1.12785937429,0.249655373228,1.05192732529,1.55814098529,-2.92261689612,-0.817228264746,0.702946696048,100.0
0.674082,0.0483203948184,-0.382728206577,0.0579077747427,1.67779148675,0.0176407790607,0.105844674364,-0.0218592262274,100.0,-1.12824286949,0.249655373228,1.05307781088,1.5577574901,-2.92261689612,-0.817228264746,0.702946696048,100.0
0.684317,0.0479368996214,-0.383111701774,0.0571407843487,1.67740799155,0.0176407790607,0.106228169561,-0.0222427214243,100.0,-1.12824286949,0.250422363622,1.05269431569,1.55929147089,-2.92261689612,-0.818378750337,0.703713686442,100.0
0.694103,0.0483203948184,-0.383111701774,0.0575242795457,1.67779148675,0.0172572838637,0.106611664758,-0.0214757310304,100.0,-1.12824286949,0.249655373228,1.05231082049,1.55929147089,-2.92261689612,-0.81799525514,0.703713686442,100.0
0.704099,0.0479368996214,-0.383111701774,0.0579077747427,1.67740799155,0.0176407790607,0.105461179167,-0.0226262166213,100.0,-1.1270923839,0.250038868425,1.05269431569,1.55929147089,-2.92261689612,-0.817611759943,0.703330191245,100.0
0.714084,0.0475534044244,-0.383495196971,0.0571407843487,1.67702449636,0.0176407790607,0.106228169561,-0.0218592262274,100.0,-1.12785937429,0.249655373228,1.05192732529,1.55929147089,-2.92300039132,-0.817611759943,0.702946696048,100.0
0.724096,0.0479368996214,-0.383111701774,0.0575242795457,1.67740799155,0.0176407790607,0.105461179167,-0.0218592262274,100.0,-1.12785937429,0.250038868425,1.05231082049,1.55967496608,-2.92338388651,-0.818378750337,0.702946696048,100.0
0.734103,0.0483203948184,-0.38234471138,0.0582912699396,1.67740799155,0.0176407790607,0.10507768397,-0.0218592262274,100.0,-1.12785937429,0.249655373228,1.05192732529,1.55929147089,-2.92300039132,-0.81799525514,0.703713686442,100.0
0.744086,0.0479368996214,-0.383111701774,0.0571407843487,1.67740799155,0.0180242742577,0.105844674364,-0.0226262166213,100.0,-1.1270923839,0.250805858819,1.05269431569,1.55814098529,-2.92261689612,-0.818378750337,0.703330191245,100.0
0.754083,0.0483203948184,-0.383495196971,0.0579077747427,1.67740799155,0.0172572838637,0.105461179167,-0.0218592262274,100.0,-1.1274758791,0.250805858819,1.05192732529,1.55967496608,-2.92261689612,-0.819912731125,0.703713686442,100.0
0.764097,0.0479368996214,-0.382728206577,0.0579077747427,1.67779148675,0.0176407790607,0.105844674364,-0.0218592262274,100.0,-1.1270923839,0.250038868425,1.05231082049,1.55852448049,-2.92300039132,-0.821063216716,0.702946696048,100.0
0.774081,0.0483203948184,-0.383111701774,0.0575242795457,1.67779148675,0.0168737886667,0.105844674364,-0.0218592262274,100.0,-1.1274758791,0.250422363622,1.05192732529,1.55852448049,-2.92300039132,-0.82183020711,0.702563200852,100.0
0.784082,0.0483203948184,-0.383495196971,0.0571407843487,1.67740799155,0.0180242742577,0.105461179167,-0.0222427214243,100.0,-1.1274758791,0.249655373228,1.05192732529,1.55890797569,-2.92261689612,-0.82183020711,0.703330191245,100.0
0.794081,0.0483203948184,-0.382728206577,0.0575242795457,1.67664100116,0.0176407790607,0.105461179167,-0.0218592262274,100.0,-1.1270923839,0.251189354016,1.05192732529,1.55890797569,-2.92261689612,-0.822213702307,0.703330191245,100.0
0.804109,0.0483203948184,-0.383111701774,0.0582912699396,1.67740799155,0.0176407790607,0.105461179167,-0.0218592262274,100.0,-1.1270923839,0.250038868425,1.0515438301,1.55890797569,-2.92338388651,-0.821446711913,0.703330191245,100.0
0.814104,0.0483203948184,-0.383111701774,0.0575242795457,1.67740799155,0.0172572838637,0.105844674364,-0.0222427214243,100.0,-1.1270923839,0.250805858819,1.0515438301,1.56005846128,-2.92261689612,-0.822597197504,0.703330191245,100.0
0.824089,0.0475534044244,-0.383495196971,0.0582912699396,1.67740799155,0.0180242742577,0.105461179167,-0.0226262166213,100.0,-1.1274758791,0.249655373228,1.0515438301,1.56044195648,-2.92300039132,-0.822213702307,0.703713686442,100.0
0.834081,0.0483203948184,-0.383111701774,0.0579077747427,1.67740799155,0.0172572838637,0.105844674364,-0.0218592262274,100.0,-1.1270923839,0.249655373228,1.0511603349,1.56005846128,-2.92223340092,-0.822213702307,0.703330191245,100.0
0.844079,0.0483203948184,-0.383111701774,0.0575242795457,1.67702449636,0.0180242742577,0.106611664758,-0.0222427214243,100.0,-1.1274758791,0.251189354016,1.0507768397,1.56005846128,-2.92300039132,-0.822213702307,0.702946696048,100.0
0.854085,0.0483203948184,-0.382728206577,0.0563737939548,1.67740799155,0.0172572838637,0.106228169561,-0.0218592262274,100.0,-1.1270923839,0.250038868425,1.0507768397,1.56005846128,-2.92261689612,-0.822597197504,0.703713686442,100.0
0.864138,0.0479368996214,-0.382728206577,0.0571407843487,1.67587401076,0.0176407790607,0.105461179167,-0.0218592262274,100.0,-1.12594189831,0.250422363622,1.0507768397,1.56044195648,-2.92300039132,-0.822597197504,0.703713686442,100.0
0.874091,0.0479368996214,-0.383111701774,0.0579077747427,1.67740799155,0.0180242742577,0.106228169561,-0.0218592262274,100.0,-1.1270923839,0.251189354016,1.0507768397,1.56082545167,-2.92261689612,-0.822597197504,0.702946696048,100.0
0.884118,0.0479368996214,-0.383111701774,0.0563737939548,1.67664100116,0.0168737886667,0.105844674364,-0.0218592262274,100.0,-1.12594189831,0.25195634441,1.0503933445,1.56159244207,-2.92338388651,-0.822980692701,0.703713686442,100.0
0.894124,0.0483203948184,-0.383111701774,0.0571407843487,1.67740799155,0.0172572838637,0.105844674364,-0.0226262166213,100.0,-1.1263253935,0.250805858819,1.0507768397,1.56197593726,-2.92300039132,-0.823747683094,0.703330191245,100.0
0.904125,0.0479368996214,-0.383111701774,0.0582912699396,1.67740799155,0.0176407790607,0.105844674364,-0.0230097118183,100.0,-1.1267088887,0.250805858819,1.0503933445,1.56235943246,-2.92223340092,-0.824131178291,0.703330191245,100.0
0.914098,0.0483203948184,-0.383495196971,0.0579077747427,1.67664100116,0.0180242742577,0.105461179167,-0.0222427214243,100.0,-1.12594189831,0.25195634441,1.05000984931,1.56235943246,-2.92338388651,-0.824898168685,0.703330191245,100.0
0.924086,0.0483203948184,-0.383111701774,0.0579077747427,1.67702449636,0.0172572838637,0.10507768397,-0.0222427214243,100.0,-1.12594189831,0.252339839607,1.05000984931,1.56274292766,-2.92338388651,-0.825665159079,0.702563200852,100.0
0.934126,0.0479368996214,-0.383111701774,0.0579077747427,1.67664100116,0.0172572838637,0.105461179167,-0.0222427214243,100.0,-1.12517490791,0.25195634441,1.05000984931,1.56159244207,-2.92338388651,-0.824898168685,0.703713686442,100.0
0.944123,0.0483203948184,-0.383111701774,0.0571407843487,1.67702449636,0.0180242742577,0.105844674364,-0.0222427214243,100.0,-1.12440791752,0.252339839607,1.04962635411,1.56235943246,-2.92261689612,-0.825665159079,0.703330191245,100.0
0.954123,0.0479368996214,-0.383111701774,0.0579077747427,1.67740799155,0.0176407790607,0.105844674364,-0.0218592262274,100.0,-1.12402442232,0.252723334804,1.04924285891,1.56197593726,-2.92338388651,-0.825665159079,0.702946696048,100.0
0.964128,0.0475534044244,-0.383111701774,0.0579077747427,1.67702449636,0.0172572838637,0.10507768397,-0.0226262166213,100.0,-1.12364092713,0.254257315592,1.04885936372,1.56197593726,-2.92376738171,-0.826432149473,0.703713686442,100.0
0.974125,0.0479368996214,-0.382728206577,0.0586747651366,1.67702449636,0.0172572838637,0.105844674364,-0.0218592262274,100.0,-1.12325743193,0.253106830001,1.04924285891,1.56197593726,-2.92184990572,-0.826048654276,0.702946696048,100.0
0.984087,0.0479368996214,-0.38234471138,0.0579077747427,1.67740799155,0.0168737886667,0.105844674364,-0.0222427214243,100.0,-1.12325743193,0.254257315592,1.04924285891,1.56082545167,-2.92223340092,-0.827582635064,0.703330191245,100.0
0.994114,0.0479368996214,-0.383111701774,0.0575242795457,1.67740799155,0.0180242742577,0.105461179167,-0.0222427214243,100.0,-1.12325743193,0.254640810789,1.04885936372,1.56082545167,-2.92261689612,-0.828349625458,0.702946696048,100.0
1.004117,0.0483203948184,-0.383111701774,0.0579077747427,1.67740799155,0.0172572838637,0.105844674364,-0.0222427214243,100.0,-1.12325743193,0.255024305986,1.04885936372,1.56044195648,-2.92108291533,-0.829883606246,0.702946696048,100.0
1.014107,0.0479368996214,-0.383111701774,0.0575242795457,1.67702449636,0.0168737886667,0.106611664758,-0.0226262166213,100.0,-1.12325743193,0.255024305986,1.04924285891,1.56044195648,-2.92146641053,-0.831034091837,0.702563200852,100.0
