time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.373197,0.597485516881,-0.245053430865,-0.635835036579,1.09679626334,0.954519545262,1.04732538293,-0.45712627479,95.8193969727,-0.0974077800307,0.365087427517,1.36524290122,1.11175257602,-2.03099056316,-0.190213617698,-3.05875769104,8.957654953
0.373304,0.597485516881,-0.245053430865,-0.635835036579,1.09679626334,0.954519545262,1.04732538293,-0.45712627479,95.8193969727,-0.0974077800307,0.365087427517,1.36524290122,1.11175257602,-2.03099056316,-0.190213617698,-3.05875769104,8.957654953
0.383704,0.596718526487,-0.245436926062,-0.635835036579,1.09679626334,0.954519545262,1.04809237332,-0.458660255578,95.8193969727,-0.0970242848338,0.36470393232,1.36600989161,1.11175257602,-2.03099056316,-0.190597112895,-3.05914118624,8.957654953
0.393564,0.59633503129,-0.244669935668,-0.636602026972,1.09756325373,0.954519545262,1.04694188773,-0.457893265184,95.8193969727,-0.0966407896368,0.363936941926,1.36524290122,1.11175257602,-2.03060706796,-0.190213617698,-3.05837419585,8.957654953
0.403554,0.595951536093,-0.245436926062,-0.636602026972,1.09679626334,0.954903040459,1.04770887813,-0.457893265184,95.8193969727,-0.0966407896368,0.364320437123,1.36485940602,1.11136908082,-2.03060706796,-0.190597112895,-3.05952468144,8.957654953
0.413854,0.597102021684,-0.244669935668,-0.636218531775,1.09717975854,0.954903040459,1.04770887813,-0.458276760381,95.8193969727,-0.0974077800307,0.364320437123,1.36600989161,1.11213607122,-2.03022357277,-0.189830122501,-3.05914118624,8.957654953
0.423540,0.596718526487,-0.245053430865,-0.636602026972,1.09717975854,0.955286535656,1.04732538293,-0.457893265184,95.8193969727,-0.0966407896368,0.363936941926,1.36524290122,1.11136908082,-2.02984007757,-0.190597112895,-3.05914118624,8.957654953
0.433882,0.596718526487,-0.245053430865,-0.636602026972,1.09717975854,0.955286535656,1.04732538293,-0.457893265184,95.8193969727,-0.0966407896368,0.363936941926,1.36524290122,1.11136908082,-2.02984007757,-0.190597112895,-3.05914118624,8.957654953
0.443388,0.59633503129,-0.245436926062,-0.636985522169,1.09756325373,0.954903040459,1.04770887813,-0.457893265184,95.8193969727,-0.0974077800307,0.363936941926,1.36600989161,1.11251956641,-2.03099056316,-0.190597112895,-3.05875769104,8.957654953
0.453914,0.597102021684,-0.244286440471,-0.636602026972,1.09641276814,0.954136050065,1.04694188773,-0.457893265184,95.8193969727,-0.0966407896368,0.363936941926,1.36562639641,1.11098558563,-2.03099056316,-0.190597112895,-3.05875769104,8.957654953
0.463549,0.59633503129,-0.246203916456,-0.637369017366,1.09794674893,0.954519545262,1.04770887813,-0.457509769987,95.8193969727,-0.0962572944398,0.363936941926,1.36485940602,1.11175257602,-2.03060706796,-0.189830122501,-3.05914118624,8.957654953
0.473612,0.596718526487,-0.245820421259,-0.636985522169,1.09717975854,0.955286535656,1.04770887813,-0.458276760381,95.8193969727,-0.0966407896368,0.36470393232,1.36677688201,1.11175257602,-2.03022357277,-0.190213617698,-3.05914118624,8.957654953
0.483497,0.596718526487,-0.245820421259,-0.636985522169,1.09717975854,0.955286535656,1.04770887813,-0.458276760381,95.8193969727,-0.0966407896368,0.36470393232,1.36677688201,1.11175257602,-2.03022357277,-0.190213617698,-3.05914118624,8.957654953
0.493469,0.595951536093,-0.245820421259,-0.636602026972,1.09756325373,0.954519545262,1.04770887813,-0.457509769987,95.8193969727,-0.0970242848338,0.364320437123,1.36562639641,1.11098558563,-2.03060706796,-0.190213617698,-3.05875769104,8.957654953
0.503505,0.597485516881,-0.245436926062,-0.636602026972,1.09756325373,0.954136050065,1.04770887813,-0.458276760381,95.8193969727,-0.0966407896368,0.36470393232,1.36562639641,1.11175257602,-2.03022357277,-0.190597112895,-3.05799070065,8.957654953
0.513858,0.597485516881,-0.245436926062,-0.636602026972,1.09717975854,0.954519545262,1.04732538293,-0.457893265184,95.8193969727,-0.0974077800307,0.363553446729,1.36562639641,1.11175257602,-2.03060706796,-0.190213617698,-3.05875769104,8.957654953
0.523410,0.597102021684,-0.245820421259,-0.636602026972,1.09756325373,0.954903040459,1.04694188773,-0.458660255578,95.8193969727,-0.0977912752277,0.364320437123,1.36524290122,1.11175257602,-2.03022357277,-0.190213617698,-3.05875769104,8.957654953
0.533522,0.597102021684,-0.245436926062,-0.636985522169,1.09717975854,0.954519545262,1.04732538293,-0.457509769987,95.8193969727,-0.0962572944398,0.365087427517,1.36562639641,1.11175257602,-2.03099056316,-0.190597112895,-3.05837419585,8.957654953
0.543543,0.596718526487,-0.245053430865,-0.636218531775,1.09756325373,0.954519545262,1.04732538293,-0.457893265184,95.8193969727,-0.0970242848338,0.365087427517,1.36524290122,1.11136908082,-2.03099056316,-0.189830122501,-3.05875769104,8.957654953
0.553410,0.596718526487,-0.245053430865,-0.636218531775,1.09756325373,0.954519545262,1.04732538293,-0.457893265184,95.8193969727,-0.0970242848338,0.365087427517,1.36524290122,1.11136908082,-2.03099056316,-0.189830122501,-3.05875769104,8.957654953
0.563372,0.596718526487,-0.245053430865,-0.636985522169,1.09756325373,0.955286535656,1.04694188773,-0.458276760381,95.8193969727,-0.0974077800307,0.36470393232,1.36562639641,1.11136908082,-2.03022357277,-0.190213617698,-3.05875769104,8.957654953
0.573397,0.596718526487,-0.245053430865,-0.636985522169,1.09756325373,0.955286535656,1.04694188773,-0.458276760381,95.8193969727,-0.0974077800307,0.36470393232,1.36562639641,1.11136908082,-2.03022357277,-0.190213617698,-3.05875769104,8.957654953
0.583460,0.597485516881,-0.24697090685,-0.637369017366,1.09794674893,0.954136050065,1.04732538293,-0.458276760381,95.8193969727,-0.0970242848338,0.364320437123,1.36562639641,1.11098558563,-2.03060706796,-0.190213617698,-3.05875769104,8.957654953
0.593547,0.597102021684,-0.245436926062,-0.636218531775,1.09756325373,0.954519545262,1.04694188773,-0.457893265184,95.8193969727,-0.0962572944398,0.364320437123,1.36562639641,1.11175257602,-2.03022357277,-0.190597112895,-3.05914118624,8.957654953
0.603496,0.59633503129,-0.245053430865,-0.636218531775,1.09717975854,0.954903040459,1.04770887813,-0.45712627479,95.8193969727,-0.0966407896368,0.365087427517,1.36485940602,1.11213607122,-2.03060706796,-0.190213617698,-3.05952468144,8.957654953
