time,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
0.568349,0.0872681832623,0.0401688634003,-0.0532773941332,-0.0269195289468,1.65234967524,1.24802041103,-1.58640547848
0.578331,0.0880213598751,0.0404420694861,-0.0522585790265,-0.0263661910041,1.65329141239,1.24756635665,-1.58626900346
0.588313,0.0885701480065,0.0404282570089,-0.0510745964855,-0.0257432116718,1.65383181162,1.24714060464,-1.58610742157
0.598295,0.089180046764,0.0403522739647,-0.0502499272083,-0.0251399749995,1.65450296618,1.24651950525,-1.58583787203
0.608277,0.0895486954772,0.0403754573214,-0.0496698741078,-0.0246990531869,1.65552770031,1.2459835745,-1.58561694741
0.618259,0.0901657561893,0.0405078376156,-0.0491034224554,-0.0243622583809,1.65660487177,1.24566547052,-1.58560355368
0.628241,0.0911584021085,0.0405684187135,-0.0485400545777,-0.0240673279995,1.65728584362,1.24526977975,-1.58556396737
0.638224,0.0920228543151,0.0405080791675,-0.0479664454793,-0.0237389957178,1.65763758356,1.24455807391,-1.58523822745
0.648206,0.0924301294827,0.0405456353285,-0.0471904581293,-0.0232531297712,1.65824608251,1.2438578374,-1.58484568995
0.658188,0.0926115857552,0.0405757583293,-0.0463790508565,-0.0227614925763,1.65900976536,1.24359726394,-1.5846507713
0.668170,0.0931022997967,0.0407644225053,-0.0455528508614,-0.0223872752071,1.65964291398,1.24351544559,-1.5844524886
0.678152,0.0936565089827,0.0407764155599,-0.0447824801879,-0.0218737135301,1.66020543224,1.24312913799,-1.58423161904
0.688134,0.0941115883077,0.0406669399289,-0.044008334222,-0.0214334170088,1.66065786189,1.24284304638,-1.58388980709
0.698116,0.0946472462393,0.0405499300086,-0.0434176859138,-0.0210545626148,1.66108500078,1.24268207413,-1.58381110691
0.708098,0.0952236596475,0.0405990380411,-0.042997028037,-0.0206451447839,1.66168649069,1.24261603236,-1.58388423791
0.718080,0.0957129505036,0.0408933252205,-0.0425444168079,-0.0202173148138,1.66240102449,1.24264946392,-1.58390291352
0.728062,0.0960274167784,0.0412198726247,-0.0420182585202,-0.0198511225174,1.66300242654,1.24258731203,-1.58381685727
0.738044,0.0962182064551,0.0413086340482,-0.0415734399537,-0.0195792489036,1.6633511254,1.2421503278,-1.58367289941
0.748026,0.0964457055968,0.0412416933307,-0.041207860893,-0.0193826827644,1.66351783639,1.24147431021,-1.58344356902
0.758008,0.0965832265317,0.040865237132,-0.0408030092309,-0.0194103271828,1.66378848243,1.24103644995,-1.58314656137
0.767991,0.0971910907922,0.0407018388132,-0.0406219634162,-0.0192496331585,1.66420534676,1.24092528481,-1.58297914647
0.777973,0.0979171525539,0.0408186273966,-0.0401423967321,-0.0190079893298,1.66464798353,1.24076902037,-1.58286458663
0.787955,0.0983371450443,0.0408410568369,-0.0397103145601,-0.0187583489026,1.66519643309,1.24057792974,-1.58276390296
0.797937,0.0985891387237,0.0408659568351,-0.0392355642959,-0.0184525498667,1.66563749656,1.2403820312,-1.58279705649
0.807919,0.0987954508711,0.0410151061996,-0.0389430503812,-0.0181309432058,1.66595151077,1.24024740015,-1.58299386431
0.817901,0.0988888502957,0.0411764693479,-0.0388413913788,-0.0178707796377,1.66601961114,1.24020323618,-1.58316984175
0.827883,0.0988652968743,0.0412696342821,-0.0385975250209,-0.0176645124259,1.66588965154,1.2401780841,-1.58311576702
0.837865,0.0988995363029,0.0414141027965,-0.0380851489599,-0.0174429892463,1.66601884943,1.24010452137,-1.58279641826
0.847847,0.0989716041799,0.0414813987675,-0.0378909312018,-0.0172595039474,1.6666392032,1.24013404135,-1.5822901038
0.857829,0.0994250266226,0.0414112743247,-0.0376358013756,-0.016849542148,1.66730356154,1.23996462221,-1.58220370802
0.867811,0.100168982294,0.0412514602438,-0.036980366923,-0.0164354000452,1.66754049814,1.23933071983,-1.58250136021
0.877793,0.100608962749,0.0413553950891,-0.0364861072569,-0.0163399856918,1.6674532837,1.23907722158,-1.5824090077
0.887775,0.100718388185,0.0415318991897,-0.036476400656,-0.0164092524238,1.6675844409,1.23911072993,-1.58215283229
0.897757,0.100662488378,0.0414657898082,-0.0365908138787,-0.0163256733663,1.66783555898,1.23907640354,-1.58208240472
0.907740,0.100770948479,0.0413994080094,-0.0363516917387,-0.0161763112408,1.66812094393,1.23865916453,-1.5821728022
0.917722,0.101004094647,0.0415615399198,-0.0357825116276,-0.016063501941,1.66845546217,1.2382357917,-1.58227925985
0.927704,0.101062328997,0.0417004098576,-0.0352895139678,-0.015869762108,1.66879818966,1.23840886574,-1.58242357824
0.937686,0.101064451817,0.0414397963981,-0.0350679176403,-0.0155957114839,1.66902011505,1.2388535832,-1.58261266567
0.947668,0.10135105177,0.0410452340605,-0.0352043454822,-0.0156392576497,1.66909566045,1.23884003329,-1.58226616451
